time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),sunshine_duration (s),daylight_duration (s),shortwave_radiation_sum (MJ/m²)
2013-10-13,26.2,29.0,24.8,26915.85,42043.57,10.45
2013-10-14,26.7,28.9,25.0,31661.84,41968.70,11.40
2013-10-15,26.3,29.4,24.0,33190.62,41894.40,12.00
2013-10-16,26.4,29.7,23.6,36320.79,41820.74,14.40
2013-10-17,26.7,29.7,23.9,36081.16,41747.67,15.86
2013-10-18,26.8,30.3,23.7,36695.80,41674.60,16.11
2013-10-19,27.3,31.3,23.6,37060.80,41601.49,17.31
2013-10-20,26.7,30.9,23.8,34968.11,41528.39,16.96
2013-10-21,25.8,29.5,23.6,28968.02,41455.38,13.11
2013-10-22,24.2,26.2,23.0,959.92,41382.51,4.25
2013-10-23,23.9,25.5,22.8,241.96,41309.84,4.49
2013-10-24,24.9,27.5,22.7,9970.89,41237.45,8.69
2013-10-25,23.5,25.1,22.4,0.00,41165.38,3.58
2013-10-26,22.7,24.2,21.1,643.60,41093.71,2.95
2013-10-27,23.5,26.6,20.6,353.39,41022.52,6.94
2013-10-28,24.3,28.6,20.3,36488.93,40951.86,16.39
2013-10-29,24.7,28.7,19.6,36491.53,40881.80,16.16
2013-10-30,24.6,29.6,19.2,34282.03,40812.41,18.78
2013-10-31,24.9,29.4,19.3,36930.21,40743.76,19.04
2013-11-01,24.2,29.1,18.7,36712.23,40675.93,19.08
2013-11-02,24.2,29.5,18.7,36710.98,40609.00,18.75
2013-11-03,24.9,29.9,19.0,36604.67,40543.02,18.66
2013-11-04,24.7,29.3,20.4,36500.73,40478.07,16.40
2013-11-05,23.3,28.4,19.0,36297.55,40414.24,18.22
2013-11-06,22.4,27.1,18.5,36500.80,40351.49,18.39
2013-11-07,22.8,27.3,18.4,36302.97,40289.21,17.64
2013-11-08,22.6,27.1,19.1,36014.34,40227.36,16.00
2013-11-09,22.7,27.6,19.0,36306.97,40165.99,17.37
2013-11-10,22.6,28.0,18.1,36214.95,40105.18,18.12
2013-11-11,21.9,28.1,16.8,36309.27,40045.00,18.39
2013-11-12,20.6,27.2,16.0,36399.29,39985.53,18.59
2013-11-13,20.4,26.9,15.5,36309.63,39926.82,18.09
2013-11-14,20.3,26.5,15.1,36000.00,39868.96,17.91
2013-11-15,21.5,27.7,15.0,36140.96,39812.00,17.68
2013-11-16,22.9,29.1,17.4,36042.89,39756.05,17.14
2013-11-17,22.2,28.4,16.8,35961.59,39701.15,16.61
2013-11-18,20.9,27.7,15.6,36015.92,39647.40,17.76
2013-11-19,20.7,27.5,14.7,36003.75,39594.86,17.78
2013-11-20,20.6,27.5,14.5,35921.24,39543.63,17.68
2013-11-21,21.1,27.4,14.4,35901.43,39493.77,17.23
2013-11-22,22.1,27.6,18.2,32555.86,39445.36,13.85
2013-11-23,22.3,28.2,17.5,35879.91,39398.48,16.46
2013-11-24,22.1,28.3,16.6,35871.40,39353.23,16.56
2013-11-25,21.4,27.3,16.3,35864.43,39309.67,16.82
2013-11-26,21.5,27.4,16.0,35859.07,39267.80,16.50
2013-11-27,22.1,28.2,16.2,35855.43,39227.13,16.47
2013-11-28,23.8,28.6,17.0,35853.51,39187.64,14.14
2013-11-29,24.4,29.2,19.4,34251.64,39149.35,14.17
2013-11-30,22.9,28.2,18.4,35854.63,39112.32,13.65
2013-12-01,21.6,28.2,15.6,35857.58,39076.60,16.39
2013-12-02,20.5,27.3,14.4,35862.07,39042.24,16.92
2013-12-03,20.9,27.0,14.2,35868.05,39009.30,16.62
2013-12-04,21.4,27.0,16.9,35875.48,38977.80,14.51
2013-12-05,21.0,26.9,15.7,35884.31,38947.83,14.76
2013-12-06,20.6,26.5,14.9,35894.49,38919.41,15.98
2013-12-07,20.6,26.3,15.9,33322.72,38892.60,14.52
2013-12-08,20.8,26.5,15.7,35918.76,38867.45,15.35
2013-12-09,20.6,26.7,15.3,35932.75,38844.01,15.58
2013-12-10,21.0,26.8,15.7,35947.92,38822.33,15.94
2013-12-11,20.3,26.8,14.1,35930.30,38802.45,16.21
2013-12-12,20.3,25.9,13.7,35909.74,38784.44,16.28
2013-12-13,20.2,26.4,13.6,35891.21,38768.32,16.37
2013-12-14,19.6,25.8,13.4,35855.43,38754.16,15.17
2013-12-15,18.5,25.1,12.7,35820.89,38742.00,16.41
2013-12-16,18.8,25.7,12.5,35787.68,38731.86,16.54
2013-12-17,19.3,25.7,12.3,35755.20,38723.60,16.33
2013-12-18,20.0,26.1,14.2,35723.02,38717.18,15.09
2013-12-19,20.6,25.9,13.4,35691.23,38712.60,14.83
2013-12-20,20.9,25.9,16.6,35659.91,38709.86,13.18
2013-12-21,21.0,25.6,16.1,34713.04,38708.93,11.75
2013-12-22,21.1,26.7,15.5,35317.34,38709.82,14.82
2013-12-23,21.9,28.2,15.6,35569.71,38712.52,15.87
2013-12-24,21.0,26.6,15.3,35541.18,38717.00,14.33
2013-12-25,18.1,24.0,12.0,35513.56,38723.26,16.34
2013-12-26,17.3,23.5,11.4,35486.95,38731.29,16.55
2013-12-27,18.0,24.0,11.1,35461.41,38741.08,16.51
2013-12-28,19.0,25.6,13.1,35437.06,38752.61,16.45
2013-12-29,18.7,25.3,11.5,35413.95,38765.87,16.10
2013-12-30,18.7,25.0,13.3,35392.18,38780.84,15.67
2013-12-31,17.7,23.9,12.2,35371.83,38797.52,16.38
2014-01-01,18.2,25.0,11.4,35353.00,38815.87,16.50
2014-01-02,19.3,25.6,13.2,35335.75,38835.89,16.29
2014-01-03,17.9,23.6,12.1,35347.52,38857.57,16.47
2014-01-04,16.2,22.9,10.3,35393.00,38880.88,17.18
2014-01-05,17.9,23.8,9.8,35314.94,38905.85,16.59
2014-01-06,18.1,23.2,13.8,35283.85,38932.79,13.22
2014-01-07,17.7,23.2,11.6,28882.31,38961.67,11.47
2014-01-08,16.3,22.8,9.8,35492.34,38992.43,16.93
2014-01-09,16.0,23.2,9.0,35563.28,39025.01,17.47
2014-01-10,17.6,24.5,10.6,35561.74,39059.33,17.09
2014-01-11,19.2,25.4,11.6,35480.05,39095.33,16.86
2014-01-12,19.0,23.4,14.8,35310.75,39132.95,12.65
2014-01-13,18.6,24.0,13.2,28778.18,39172.12,11.56
2014-01-14,17.5,23.3,12.4,35649.78,39212.77,17.29
2014-01-15,17.1,22.8,11.7,35472.86,39254.85,15.90
2014-01-16,17.7,23.4,11.3,35843.61,39298.28,17.18
2014-01-17,18.6,24.6,13.2,35948.12,39343.00,17.38
2014-01-18,19.8,25.6,13.0,35960.44,39388.94,17.62
2014-01-19,20.8,26.8,13.5,35874.13,39436.05,16.14
2014-01-20,19.3,25.0,13.2,36087.85,39484.27,15.72
2014-01-21,18.0,24.0,12.5,36413.14,39533.52,18.31
2014-01-22,18.8,25.0,12.1,36435.30,39583.75,17.99
2014-01-23,19.5,26.1,12.8,36457.89,39634.91,17.97
2014-01-24,19.6,25.5,13.0,36480.94,39686.91,17.51
2014-01-25,20.5,26.4,15.0,36394.29,39739.83,17.77
2014-01-26,19.0,25.3,13.4,36864.38,39794.21,18.49
2014-01-27,17.5,24.0,12.7,36667.46,39850.07,18.75
2014-01-28,17.5,23.6,12.0,37125.19,39907.33,18.51
2014-01-29,18.4,24.8,12.2,37188.43,39965.91,18.99
2014-01-30,18.9,25.6,12.7,37252.96,40025.71,18.26
2014-01-31,18.7,25.4,13.0,37318.68,40086.68,19.22
2014-02-01,18.5,25.5,12.6,37385.49,40148.71,19.34
2014-02-02,17.9,24.9,12.0,37453.31,40211.74,19.59
2014-02-03,18.4,25.4,11.9,37522.06,40275.68,19.67
2014-02-04,19.5,26.7,11.9,37591.62,40340.45,19.45
2014-02-05,21.1,28.1,13.1,37661.95,40406.00,19.27
2014-02-06,21.8,28.9,15.0,37732.93,40472.23,19.29
2014-02-07,22.8,29.6,16.3,37804.49,40539.07,19.45
2014-02-08,23.7,29.3,18.0,37876.55,40606.45,17.23
2014-02-09,23.8,30.1,17.2,37949.02,40674.30,19.45
2014-02-10,22.8,28.1,17.8,38021.84,40742.56,18.44
2014-02-11,22.4,27.7,17.7,33886.94,40811.15,14.65
2014-02-12,21.3,27.2,15.1,38168.18,40879.99,19.76
2014-02-13,21.0,27.3,14.8,38241.57,40949.04,20.27
2014-02-14,22.4,28.6,15.2,38315.02,41018.33,17.55
2014-02-15,22.8,27.5,18.3,37827.41,41088.49,14.95
2014-02-16,19.6,21.8,18.1,6038.92,41159.57,5.21
2014-02-17,18.0,23.3,11.9,31321.63,41231.49,17.67
2014-02-18,17.0,22.7,11.1,38555.21,41304.18,21.47
2014-02-19,17.8,24.1,11.9,38588.28,41377.58,21.38
2014-02-20,19.6,25.2,12.0,38620.85,41451.61,21.53
2014-02-21,20.7,26.8,13.8,38652.93,41526.21,21.13
2014-02-22,22.1,27.9,16.4,38684.53,41601.31,20.91
2014-02-23,22.3,27.2,16.2,37323.96,41676.84,17.85
2014-02-24,23.0,28.1,17.6,32712.22,41752.74,17.11
2014-02-25,23.1,28.5,17.5,37742.86,41828.96,18.30
2014-02-26,22.8,28.3,17.1,38806.31,41905.41,20.79
2014-02-27,23.3,28.4,18.4,38454.80,41982.05,16.30
2014-02-28,22.4,27.1,18.2,38864.59,42058.80,18.06
2014-03-01,22.8,28.0,17.9,38893.12,42135.61,19.43
2014-03-02,22.2,27.9,17.8,38921.27,42212.41,18.09
2014-03-03,23.1,28.6,17.7,38949.04,42289.16,19.74
2014-03-04,23.2,28.8,18.4,36384.71,42365.77,21.08
2014-03-05,22.7,28.3,16.8,39003.51,42442.21,22.15
2014-03-06,23.6,29.3,16.4,39030.21,42518.51,22.26
2014-03-07,23.5,29.7,15.9,39056.38,42595.27,22.45
2014-03-08,23.5,30.0,15.8,39215.03,42672.52,23.04
2014-03-09,23.8,30.3,17.0,39107.15,42750.23,18.29
2014-03-10,24.6,30.1,17.5,36365.60,42828.33,19.11
2014-03-11,25.2,31.5,18.4,39191.08,42906.77,22.26
2014-03-12,27.1,32.9,19.1,37150.74,42985.49,21.18
2014-03-13,27.2,32.2,22.1,35394.13,43064.44,17.97
2014-03-14,27.0,32.9,20.5,39418.68,43143.57,22.25
2014-03-15,26.5,33.1,19.0,39722.08,43222.83,23.67
2014-03-16,27.0,33.4,18.7,39941.33,43302.15,24.02
2014-03-17,27.4,34.2,21.0,39867.93,43381.49,23.26
2014-03-18,28.3,35.6,21.3,39891.29,43460.80,23.00
2014-03-19,29.2,35.8,22.5,40018.50,43540.02,21.83
2014-03-20,28.0,33.6,20.7,40363.35,43619.09,24.19
2014-03-21,27.4,33.6,20.3,40501.37,43697.98,23.70
2014-03-22,25.8,32.3,21.4,38431.19,43776.61,20.01
2014-03-23,25.2,30.5,21.1,39173.01,43854.94,17.72
2014-03-24,27.2,33.0,22.6,37504.26,43932.91,21.54
2014-03-25,27.6,32.2,22.4,40145.54,44010.48,20.79
2014-03-26,28.8,34.9,23.4,40158.57,44087.67,22.02
2014-03-27,30.1,35.8,24.4,41146.41,44165.05,21.87
2014-03-28,30.4,36.8,23.7,41543.73,44242.65,24.10
2014-03-29,30.7,37.9,23.2,41692.58,44320.43,25.44
2014-03-30,31.1,38.2,23.2,41769.33,44398.34,25.49
2014-03-31,31.0,37.5,23.8,41846.06,44476.33,25.02
2014-04-01,30.4,35.7,23.9,41910.71,44554.35,23.15
2014-04-02,30.3,36.7,23.5,41967.09,44632.34,23.21
2014-04-03,30.0,37.3,24.6,41693.43,44710.27,22.48
2014-04-04,29.9,35.3,24.7,42079.48,44788.06,23.81
2014-04-05,29.9,36.1,24.5,40621.98,44865.68,23.66
2014-04-06,30.8,37.5,25.1,42190.86,44943.07,24.58
2014-04-07,30.9,37.8,26.1,41163.32,45020.18,23.46
2014-04-08,30.9,37.3,26.1,42300.61,45096.95,24.39
2014-04-09,30.2,35.6,26.2,42354.68,45173.34,21.92
2014-04-10,30.4,36.6,24.4,41728.77,45249.27,25.55
2014-04-11,30.3,37.0,24.1,42174.34,45324.71,23.63
2014-04-12,29.8,37.3,24.4,42512.72,45399.59,24.97
2014-04-13,29.4,36.1,24.3,41926.59,45473.85,23.06
2014-04-14,30.6,36.8,24.7,42613.83,45547.44,25.96
2014-04-15,30.8,37.4,24.7,42662.88,45620.39,23.40
2014-04-16,31.3,38.2,24.4,40287.40,45693.23,24.43
2014-04-17,32.0,39.0,25.9,42759.49,45766.00,24.18
2014-04-18,31.9,37.3,26.0,42308.47,45838.64,25.08
2014-04-19,32.1,37.5,25.7,41491.82,45911.11,24.87
2014-04-20,32.3,37.8,26.6,40921.12,45983.36,24.09
2014-04-21,32.2,37.5,26.4,42948.65,46055.32,25.64
2014-04-22,32.7,38.1,26.2,42994.78,46126.94,24.61
2014-04-23,33.0,39.5,27.0,43040.33,46198.18,26.19
2014-04-24,33.0,39.2,26.8,43085.25,46268.97,25.37
2014-04-25,33.3,39.9,28.2,43129.48,46339.25,24.75
2014-04-26,32.8,39.5,27.8,43172.98,46408.97,24.22
2014-04-27,32.8,40.4,27.7,43200.00,46478.06,24.98
2014-04-28,32.2,38.5,27.6,43200.00,46546.48,24.47
2014-04-29,32.3,38.3,27.5,43200.00,46614.14,24.80
2014-04-30,32.1,38.4,27.0,43200.00,46681.00,25.65
2014-05-01,31.8,38.1,26.9,43200.00,46746.98,25.47
2014-05-02,31.4,36.6,27.7,41548.19,46812.04,22.74
2014-05-03,30.9,36.3,27.3,43198.27,46876.08,23.03
2014-05-04,31.1,36.0,27.5,43200.00,46939.07,22.32
2014-05-05,29.6,34.3,26.1,42000.79,47001.00,17.83
2014-05-06,31.3,36.5,26.1,43200.00,47062.37,24.50
2014-05-07,31.6,36.9,27.8,43200.00,47123.21,23.19
2014-05-08,32.0,38.4,28.2,43200.00,47183.48,24.17
2014-05-09,33.7,39.8,28.8,41901.59,47243.11,23.38
2014-05-10,31.2,37.1,26.3,24015.25,47302.05,15.42
2014-05-11,30.3,35.2,26.3,43124.86,47360.25,22.59
2014-05-12,32.8,40.0,27.5,43200.00,47417.66,24.28
2014-05-13,32.9,39.2,28.4,43200.00,47474.20,25.08
2014-05-14,33.3,39.2,28.5,43200.00,47529.84,25.52
2014-05-15,33.5,39.8,27.8,43200.00,47584.50,24.49
2014-05-16,33.2,40.1,27.8,43200.00,47638.12,26.15
2014-05-17,32.6,39.5,27.9,43200.00,47690.66,24.00
2014-05-18,33.0,39.9,27.9,43200.00,47742.04,23.58
2014-05-19,33.1,39.4,28.1,43247.51,47792.21,24.99
2014-05-20,33.0,40.2,28.0,43244.38,47841.10,25.63
2014-05-21,32.9,40.3,27.8,43200.00,47888.65,25.98
2014-05-22,32.6,38.5,28.1,42556.86,47934.80,24.18
2014-05-23,32.8,38.2,28.1,43200.00,47979.48,24.29
2014-05-24,30.6,34.8,27.1,38966.73,48022.63,16.04
2014-05-25,27.5,32.1,26.4,3548.18,48064.25,7.97
2014-05-26,27.7,32.0,25.7,31063.00,48104.69,13.98
2014-05-27,27.2,30.1,25.6,24737.80,48143.98,11.98
2014-05-28,28.5,32.3,25.6,41577.08,48182.10,19.02
2014-05-29,30.2,34.1,25.8,43211.95,48218.98,23.46
2014-05-30,30.8,34.7,28.2,43200.00,48254.61,24.55
2014-05-31,29.1,32.9,24.7,32442.68,48288.95,14.07
2014-06-01,26.7,31.0,24.7,12329.72,48321.95,10.30
2014-06-02,28.5,31.7,26.1,37524.20,48353.57,16.38
2014-06-03,28.4,31.3,25.9,29491.85,48383.78,15.11
2014-06-04,30.3,33.7,27.4,43200.00,48412.55,21.53
2014-06-05,30.6,34.2,28.1,43392.74,48439.82,23.76
2014-06-06,30.5,34.0,28.0,43496.87,48465.57,21.86
2014-06-07,30.4,33.6,28.1,43200.00,48489.76,20.55
2014-06-08,30.1,32.8,28.5,38675.11,48512.34,15.83
2014-06-09,30.7,34.3,28.4,43200.00,48533.29,18.83
2014-06-10,31.1,34.5,28.5,42882.86,48552.57,21.63
2014-06-11,31.6,35.7,28.7,43488.72,48570.13,24.56
2014-06-12,32.3,37.0,28.7,43487.02,48585.95,25.96
2014-06-13,32.7,37.5,28.5,43260.37,48599.99,22.28
2014-06-14,32.2,37.0,28.6,41873.32,48612.23,23.03
2014-06-15,31.8,37.0,28.6,42122.68,48622.77,24.32
2014-06-16,31.3,36.2,27.2,43480.20,48631.64,23.72
2014-06-17,30.3,34.3,27.3,39130.88,48638.83,18.96
2014-06-18,28.5,32.5,26.4,17646.04,48644.36,12.04
2014-06-19,27.3,29.4,26.1,2520.92,48648.21,6.32
2014-06-20,27.7,31.4,25.6,22689.57,48650.41,11.74
2014-06-21,26.5,27.0,25.5,0.00,48650.96,3.13
2014-06-22,28.4,30.4,26.8,991.84,48649.86,8.04
2014-06-23,29.7,32.5,26.8,18414.31,48647.12,14.08
2014-06-24,30.7,35.1,28.2,37959.27,48642.75,19.10
2014-06-25,29.1,31.6,27.4,36251.19,48636.76,14.83
2014-06-26,28.4,30.2,26.9,7135.55,48629.14,9.14
2014-06-27,28.4,31.0,26.6,28265.69,48619.93,13.57
2014-06-28,28.9,31.6,26.7,42828.44,48609.11,19.26
2014-06-29,28.1,31.4,26.4,17221.50,48596.72,10.86
2014-06-30,27.3,29.3,25.7,6812.06,48582.75,7.67
2014-07-01,26.5,27.7,25.6,0.00,48567.21,3.81
2014-07-02,26.8,28.9,25.7,13955.00,48550.12,7.78
2014-07-03,26.6,28.3,25.7,0.00,48531.49,4.67
2014-07-04,26.6,27.5,25.8,78.50,48511.30,4.93
2014-07-05,28.5,31.5,26.6,15982.10,48489.35,11.58
2014-07-06,29.1,31.7,26.5,42029.49,48465.64,18.20
2014-07-07,29.6,32.9,27.3,43574.87,48440.22,21.84
2014-07-08,29.9,33.3,27.6,42648.41,48413.15,21.99
2014-07-09,29.2,32.0,26.9,41755.08,48384.46,17.48
2014-07-10,28.4,32.9,26.6,26943.73,48354.21,15.48
2014-07-11,29.3,32.5,26.5,43216.61,48322.45,20.78
2014-07-12,29.0,31.9,27.1,36490.13,48289.21,17.59
2014-07-13,28.5,31.6,26.4,34122.65,48254.56,13.81
2014-07-14,28.1,31.4,26.4,25296.13,48218.54,13.49
2014-07-15,27.9,31.5,25.8,27546.88,48181.20,13.90
2014-07-16,27.0,29.2,25.9,2520.17,48142.59,5.61
2014-07-17,27.7,30.7,26.3,17259.10,48102.73,11.39
2014-07-18,28.4,31.3,26.4,26250.36,48061.71,12.96
2014-07-19,28.6,31.4,26.2,35343.23,48019.56,15.65
2014-07-20,27.7,29.6,26.0,22284.67,47976.32,9.75
2014-07-21,27.8,29.9,26.1,27091.83,47932.04,13.42
2014-07-22,28.1,30.9,26.1,22267.85,47886.77,15.07
2014-07-23,28.5,31.9,26.4,38082.96,47840.54,17.15
2014-07-24,27.4,30.8,25.3,15037.84,47793.35,10.88
2014-07-25,27.6,31.4,25.2,34860.27,47744.76,14.29
2014-07-26,28.3,30.9,25.8,39985.01,47694.78,15.83
2014-07-27,28.0,30.9,25.9,29687.14,47643.47,14.92
2014-07-28,28.2,31.7,25.9,41457.19,47590.90,16.84
2014-07-29,28.1,31.0,26.0,31667.58,47537.13,15.02
2014-07-30,28.0,31.3,25.9,38772.34,47482.23,16.18
2014-07-31,27.9,30.2,26.1,30452.36,47426.26,14.81
2014-08-01,27.8,30.5,25.8,32989.09,47369.29,14.26
2014-08-02,28.2,32.3,25.6,31248.57,47311.36,14.92
2014-08-03,27.9,30.7,26.0,30119.11,47252.56,11.36
2014-08-04,27.7,29.9,26.0,26556.04,47192.93,11.82
2014-08-05,28.1,30.5,25.7,30613.98,47132.53,12.92
2014-08-06,28.9,32.4,26.4,39135.28,47071.43,19.25
2014-08-07,28.3,31.1,25.9,28593.09,47009.68,14.17
2014-08-08,27.2,30.3,25.8,12240.12,46947.34,7.83
2014-08-09,27.3,29.9,25.5,16824.12,46884.46,9.39
2014-08-10,28.2,31.3,25.7,31144.67,46821.11,13.78
2014-08-11,29.5,32.9,26.8,42922.89,46757.32,21.46
2014-08-12,29.2,32.7,27.2,40619.77,46693.16,20.21
2014-08-13,28.8,31.7,27.3,17280.90,46628.59,12.36
2014-08-14,27.9,31.0,26.2,14051.69,46563.12,10.53
2014-08-15,26.5,27.9,25.8,0.00,46496.72,3.61
2014-08-16,26.9,29.3,25.3,8396.71,46429.46,8.51
2014-08-17,27.2,30.3,25.4,17321.54,46361.39,12.41
2014-08-18,28.6,31.5,26.1,41316.59,46292.59,17.23
2014-08-19,29.1,32.0,26.9,37971.82,46223.10,17.24
2014-08-20,28.5,31.0,26.8,32817.65,46152.99,14.81
2014-08-21,28.2,31.7,26.6,26880.12,46082.31,13.74
2014-08-22,27.8,30.3,26.3,27474.12,46011.12,13.13
2014-08-23,28.5,31.8,26.5,32775.55,45939.48,18.55
2014-08-24,28.7,31.9,26.7,37650.03,45867.44,18.99
2014-08-25,28.4,32.1,26.4,32515.46,45795.05,18.03
2014-08-26,28.4,32.5,26.1,37849.30,45722.38,18.17
2014-08-27,28.3,31.6,26.0,36993.88,45649.46,18.40
2014-08-28,27.7,29.6,26.0,33383.06,45576.35,13.80
2014-08-29,27.6,30.3,25.8,37783.23,45503.11,14.10
2014-08-30,27.8,30.8,25.2,38514.79,45429.77,18.05
2014-08-31,26.4,29.8,24.9,26374.86,45356.41,11.75
2014-09-01,25.6,27.6,24.5,3082.04,45283.05,5.21
2014-09-02,25.5,28.4,24.3,4816.38,45209.66,6.54
2014-09-03,26.5,29.7,24.3,24004.87,45135.74,12.94
2014-09-04,27.1,30.5,24.2,36787.59,45061.25,16.02
2014-09-05,27.6,30.8,25.1,34945.06,44986.23,15.27
2014-09-06,27.5,31.1,25.6,37500.43,44910.76,16.03
2014-09-07,27.3,30.6,25.2,35347.24,44834.87,15.33
2014-09-08,27.7,30.9,25.0,40193.09,44758.62,19.00
2014-09-09,27.8,30.5,25.4,40671.51,44682.05,17.84
2014-09-10,27.6,31.2,25.5,31285.12,44605.23,15.91
2014-09-11,27.7,31.5,25.4,40544.21,44528.19,18.28
2014-09-12,27.9,31.8,25.3,39237.92,44450.99,18.55
2014-09-13,28.2,31.5,25.7,41159.49,44373.67,18.24
2014-09-14,28.2,31.2,25.7,39224.29,44296.29,17.59
2014-09-15,28.0,31.7,25.5,39535.77,44218.89,17.26
2014-09-16,28.1,31.6,25.7,39958.44,44141.51,18.28
2014-09-17,29.1,32.3,25.6,41472.39,44064.21,20.06
2014-09-18,29.1,33.0,26.1,40779.43,43987.04,19.30
2014-09-19,27.4,30.3,25.5,29533.57,43910.04,12.64
2014-09-20,26.3,27.6,25.5,0.00,43833.25,3.97
2014-09-21,26.9,29.8,25.5,17480.67,43756.72,11.16
2014-09-22,26.8,29.1,25.4,7291.15,43680.41,8.92
2014-09-23,28.1,31.0,25.1,36000.00,43603.80,17.89
2014-09-24,28.7,32.9,25.1,39143.98,43526.84,19.50
2014-09-25,28.6,32.3,26.0,38456.47,43449.59,18.84
2014-09-26,28.2,32.3,24.8,38580.16,43372.09,18.45
2014-09-27,28.4,33.1,24.1,40701.95,43294.40,21.39
2014-09-28,28.4,33.1,23.8,39635.34,43216.57,20.66
2014-09-29,28.7,33.0,24.5,39266.74,43138.65,20.81
2014-09-30,28.4,32.7,24.7,39109.65,43060.69,19.80
2014-10-01,28.5,32.0,24.6,38175.90,42982.74,19.24
2014-10-02,27.9,31.9,25.0,38261.64,42904.86,18.29
2014-10-03,27.6,31.5,25.2,38281.39,42827.09,17.65
2014-10-04,27.5,31.6,24.9,37554.79,42749.48,18.67
2014-10-05,28.4,32.0,24.5,37822.91,42672.10,19.38
2014-10-06,28.1,32.1,24.5,37835.79,42594.99,19.18
2014-10-07,27.9,32.4,24.6,37332.89,42518.20,19.23
2014-10-08,28.0,32.0,24.6,37292.39,42441.79,18.62
2014-10-09,28.5,32.3,24.7,37220.70,42365.80,18.68
2014-10-10,28.1,32.5,24.6,37161.29,42290.31,17.72
2014-10-11,26.2,28.4,25.2,1324.43,42215.36,7.52
2014-10-12,26.5,28.8,25.3,16106.64,42140.89,9.49
2014-10-13,26.7,30.3,24.8,30656.99,42066.34,12.52
2014-10-14,26.5,30.4,24.4,23842.96,41991.67,12.65
2014-10-15,27.1,30.7,24.3,36141.52,41916.93,14.88
2014-10-16,27.3,30.4,24.6,36812.74,41842.19,15.95
2014-10-17,26.5,30.4,22.4,36569.90,41767.50,17.22
2014-10-18,26.1,29.8,22.1,37353.48,41692.92,19.33
2014-10-19,26.3,30.2,21.4,37423.57,41618.52,19.28
2014-10-20,24.8,29.6,19.0,37060.77,41544.35,19.21
2014-10-21,24.6,29.4,18.8,37537.76,41470.48,20.14
2014-10-22,25.2,29.7,21.0,36941.73,41396.96,17.51
2014-10-23,25.6,30.1,22.0,36471.86,41323.88,17.34
2014-10-24,25.2,29.5,21.5,36941.79,41251.28,16.61
2014-10-25,25.9,30.2,22.0,36941.36,41179.24,17.02
2014-10-26,25.0,29.1,21.8,15760.98,41107.82,10.63
2014-10-27,22.8,24.7,21.2,0.00,41037.09,2.67
2014-10-28,23.6,27.1,20.8,35141.03,40967.12,13.40
2014-10-29,24.0,28.5,19.7,36490.89,40897.99,16.44
2014-10-30,24.3,29.4,19.4,36713.59,40829.75,18.43
2014-10-31,24.6,29.4,19.9,36604.30,40762.47,17.64
2014-11-01,24.9,29.9,20.2,36604.84,40696.13,17.73
2014-11-02,24.9,29.6,20.5,36392.27,40630.11,15.47
2014-11-03,25.0,30.1,20.4,36499.76,40564.37,17.03
2014-11-04,24.9,29.8,20.5,36396.97,40498.96,17.51
2014-11-05,24.9,30.0,20.7,36296.74,40433.96,16.53
2014-11-06,24.8,30.3,20.3,36199.24,40369.45,17.86
2014-11-07,25.7,30.9,20.1,36401.35,40305.47,18.29
2014-11-08,26.4,31.6,22.4,33400.83,40242.12,15.58
2014-11-09,26.6,31.2,22.6,34657.59,40179.46,13.73
2014-11-10,26.3,30.6,20.9,35262.88,40117.55,12.95
2014-11-11,26.2,31.1,20.7,35251.66,40056.49,15.48
2014-11-12,26.2,31.2,21.8,36000.00,39996.34,14.31
2014-11-13,25.7,31.3,19.5,36000.00,39937.17,16.61
2014-11-14,23.9,30.0,17.8,36223.30,39879.07,17.57
2014-11-15,22.8,29.3,17.1,36056.91,39822.11,17.70
2014-11-16,22.4,28.9,16.5,36124.92,39766.38,17.72
2014-11-17,22.2,28.7,15.8,36108.25,39711.95,17.68
2014-11-18,22.3,28.2,16.6,36015.65,39658.90,17.12
2014-11-19,21.9,28.3,16.1,35929.39,39607.33,17.40
2014-11-20,22.6,28.1,15.8,35920.20,39557.30,17.37
2014-11-21,22.7,28.3,17.0,35912.75,39508.80,17.29
2014-11-22,22.6,28.4,15.6,35891.45,39461.30,17.13
2014-11-23,22.7,28.3,17.5,35882.00,39414.75,17.02
2014-11-24,21.6,28.4,15.7,35874.10,39369.21,16.97
2014-11-25,20.2,27.3,13.7,35867.72,39324.75,17.45
2014-11-26,20.8,26.7,13.3,35862.85,39281.40,17.34
2014-11-27,21.4,27.4,15.2,35859.45,39239.24,16.91
2014-11-28,22.2,28.0,15.3,35857.50,39198.33,16.73
2014-11-29,22.2,28.5,16.8,35856.98,39158.72,16.61
2014-11-30,22.6,28.9,17.3,35857.86,39120.48,16.29
2014-12-01,22.5,28.3,17.4,35860.12,39083.67,16.35
2014-12-02,22.3,28.1,18.2,35863.74,39048.34,16.44
2014-12-03,21.2,27.4,15.8,35868.68,39014.56,16.46
2014-12-04,21.7,26.9,16.9,35874.94,38982.39,15.83
2014-12-05,23.0,26.2,18.3,23695.06,38951.89,9.75
2014-12-06,22.6,26.7,17.8,21865.75,38923.12,11.03
2014-12-07,20.7,25.8,16.0,35901.30,38896.15,14.00
2014-12-08,20.6,25.9,15.4,35912.56,38871.04,15.84
